Position,Track Name,Artist,Streams,date,region,spotify_id
60,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2012,2017-01-13,py,3NdDpSvN911VPGivFlV5d0
61,Fuego,Juanes,1968,2017-01-13,py,0mwPE0lPOgnWf2bo14xedJ
62,Desde Esa Noche,Thalía,1955,2017-01-13,py,1pWYnQIlqxTh5bxuPmTG4E
63,Just Hold On,Steve Aoki,1928,2017-01-13,py,3EmmCZoqpWOTY1g2GBwJoR
64,I Feel It Coming,The Weeknd,1926,2017-01-13,py,5GXAXm5YOmYT0kL5jHvYBt
65,Manicomio,Cosculluela,1885,2017-01-13,py,3n58u3LOFw8mITLvfPvQBz
66,Photograph,Ed Sheeran,1798,2017-01-13,py,6fxVffaTuwjgEk5h9QyRjy
67,Desde Que la Vi,Bonny Lovy,1755,2017-01-13,py,7cSzVyvsFzHOGIxX540DVd
68,El chisme,Reykon,1702,2017-01-13,py,4VXejnj5WgM6H72ct2fSgQ
69,We Don't Talk Anymore,Charlie Puth,1674,2017-01-13,py,68EMU2RD1ECNeOeJ5qAXCV
70,Stressed Out,Twenty One Pilots,1670,2017-01-13,py,3CRDbSIZ4r5MsZ0YwxuEkn
71,DUELE EL CORAZON,Enrique Iglesias,1669,2017-01-13,py,6YZdkObH88npeKrrkb8Ggf
72,Ruleta Rusa,Kevin Roldan,1628,2017-01-13,py,77KHmKnBmVGTjRCeMVXpWH
73,Bumbum Granada,Mc's Zaac & Jerry Smith,1610,2017-01-13,py,4SCH5CuivFcShLpTg8lYOf
74,Sin Contrato,Maluma,1575,2017-01-13,py,09S64DUkxIX9EwIaULu6yN
75,De Pies A Cabeza,Maná,1573,2017-01-13,py,2CkHE54EH44Qj945ynQRw7
76,Shed a Light,Robin Schulz,1566,2017-01-13,py,1cG0umU5TKStygKsPFZ9pY
77,Me Ama Me Odia,Ozuna,1556,2017-01-13,py,6041gM9Th1ViQcnzkIxnuv
78,Nunca Me Olvides,Yandel,1548,2017-01-13,py,27ebni0DfbT5Owz6W42HP8
79,Carnavalintro,CHANO,1523,2017-01-13,py,0tGAPnTFwRJA6FZgYZ0BAe
80,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1504,2017-01-13,py,6JV2JOEocMgcZxYSZelKcc
81,All We Know,The Chainsmokers,1493,2017-01-13,py,2rizacJSyD9S1IQUxUxnsK
82,Que Raro,Feid,1489,2017-01-13,py,3kg9JvQe6QJFKUQCN1oIQz
83,La Gozadera,Gente De Zona,1457,2017-01-13,py,0OMRAvrtLWE2TvcXorRiB9
84,Cuando Se Pone a Bailar,Rombai,1452,2017-01-13,py,1MpKZi1zTXpERKwxmOu1PH
85,By Your Side,Jonas Blue,1447,2017-01-13,py,1D3ODoXHBLpdxolZRHWV1j
86,Black Beatles,Rae Sremmurd,1433,2017-01-13,py,6fujklziTHa8uoM5OQSfIo
87,Mercy,Shawn Mendes,1429,2017-01-13,py,4TZy1wLyHec06pwgFYDh1a
88,Ando buscando (feat. Piso 21),Carlos Baute,1427,2017-01-13,py,7BwJtE8KSbCQKOCTIAY3jX
89,Sin Contrato - Remix,Maluma,1421,2017-01-13,py,2xNZeeqmwMPVKnD7FSQfgt
90,The Greatest (feat. Kendrick Lamar),Sia,1407,2017-01-13,py,7xHWNBFm6ObGEQPaUxHuKO
91,Qué Gano Olvidándote (feat. Zion & Lennox) - Versión Urbana,Reik,1403,2017-01-13,py,3H179O48ynsu9q8LOnFQZY
92,Baila Conmigo,Juan Magán,1401,2017-01-13,py,772io14jrMTxGJbijtDccQ
93,Alone,Alan Walker,1394,2017-01-13,py,0JiVRyTJcJnmlwCZ854K4p
94,Ana Lucia,Kchiporros,1386,2017-01-13,py,4AfMrCnsJxdT5WUJVrAOhv
95,Acércate (feat. Nicky Jam) - Remix,De La Ghetto,1379,2017-01-13,py,35OC6rMxa8lJi8eDiUVShS
96,Hymn for the Weekend - Seeb Remix,Coldplay,1375,2017-01-13,py,1OAiWI2oPmglaOiv9fdioU
97,Na Ponta Ela Fica,Delano,1350,2017-01-13,py,1OtZIaJBXo3Pe6nfaMsjKT
98,Partiu,MC Kekel,1338,2017-01-13,py,1LTxGBL6yKtfmW3K8EvbSY
99,Call On Me - Ryan Riback Extended Remix,Starley,1335,2017-01-13,py,78rIJddV4X0HkNAInEcYde
100,Hasta el Amanecer,Nicky Jam,1328,2017-01-13,py,5Fim1gaXBgsiFfsQAfQSDS
101,Paris,The Chainsmokers,1303,2017-01-13,py,72jbDTw1piOOj770jWNeaG
102,Si Ella Quisiera - Remix,Justin Quiles,1302,2017-01-13,py,0A2h9QjoPdbVwa9LFiijqM
103,Cada Dia (feat. Emiliano Brancciari),Kchiporros,1289,2017-01-13,py,2sJskZyQdcEjwTYjMLrN00
104,This Is What You Came For,Calvin Harris,1276,2017-01-13,py,0azC730Exh71aQlOt9Zj3y
105,Middle,DJ Snake,1255,2017-01-13,py,4OZEu0Vwq0RB2LAq14v99n
106,Sexy Lady,Japiaguar,1252,2017-01-13,py,1agufzwnjHgd8MMJzHM1Lz
107,Say You Won't Let Go,James Arthur,1235,2017-01-13,py,5uCax9HTNlzGybIStD3vDh
108,Los Ojos Rojos,Kchiporros,1226,2017-01-13,py,7vMFWn8jkzI1rMtu2GiDPp
109,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,1223,2017-01-13,py,4tCtwWceOPWzenK2HAIJSb
